trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
736,False,"{'a': 0.1, 'e': 0.15881742610692068}",20,13,13.03937040307704,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
737,False,"{'a': 0.1, 'e': 0.1584208784327813}",35,17,-13.327732848621181,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
738,False,"{'a': 0.1, 'e': 0.1580253208896478}",20,9,-2.11207913271357,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
739,False,"{'a': 0.1, 'e': 0.15763075100528423}",25,13,-33.38296510224155,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
740,False,"{'a': 0.1, 'e': 0.1572371663136276}",35,18,19.48395956494688,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.1, 'e': 0.1568445643547723}",30,15,4.380138460181168,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
742,False,"{'a': 0.1, 'e': 0.15645294267495474}",30,21,13.247902692751484,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.1, 'e': 0.1560622988265382}",25,0,-28.79450704469774,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
744,False,"{'a': 0.1, 'e': 0.1556726303679973}",30,18,22.16389527946481,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.1, 'e': 0.155283934863903}",25,4,25.637994992406036,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.1, 'e': 0.15489620988490704}",25,0,23.009911842603028,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
747,False,"{'a': 0.1, 'e': 0.15450945300772712}",35,18,-21.398234521101685,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
748,False,"{'a': 0.1, 'e': 0.1541236618151314}",25,0,11.998943504171631,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
749,False,"{'a': 0.1, 'e': 0.1537388338959238}",30,22,13.364866057544743,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.1, 'e': 0.15335496684492847}",25,13,-12.083567371720063,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
751,False,"{'a': 0.1, 'e': 0.15297205826297514}",20,14,-9.317222306623076,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
752,False,"{'a': 0.1, 'e': 0.15259010575688386}",20,13,12.662772577757082,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.1, 'e': 0.1522091069394503}",35,12,-11.022928640626432,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
754,False,"{'a': 0.1, 'e': 0.1518290594294306}",35,20,4.29111954130963,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
755,False,"{'a': 0.1, 'e': 0.15144996085152657}",30,21,16.240333357587623,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.1, 'e': 0.15107180883637084}",20,0,13.765182498090988,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
757,False,"{'a': 0.1, 'e': 0.1506946010205121}",25,0,7.911637578434835,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
758,False,"{'a': 0.1, 'e': 0.15031833504640033}",20,2,-25.12599426843778,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 0}",1
759,False,"{'a': 0.1, 'e': 0.1499430085623719}",25,17,17.400347419247655,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.1, 'e': 0.14956861922263504}",20,10,-5.68287998071575,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
761,False,"{'a': 0.1, 'e': 0.14919516468725522}",25,2,16.3944968057781,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
762,False,"{'a': 0.1, 'e': 0.14882264262214037}",25,2,14.285173989416354,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
763,False,"{'a': 0.1, 'e': 0.14845105069902637}",30,15,14.70712474603378,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.1, 'e': 0.14808038659546244}",20,10,-0.7390581721038014,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
765,False,"{'a': 0.1, 'e': 0.14771064799479677}",20,12,5.306630029663231,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
766,False,"{'a': 0.1, 'e': 0.14734183258616193}",25,20,10.868509726195407,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
767,False,"{'a': 0.1, 'e': 0.14697393806446038}",25,8,8.92716036577837,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
768,False,"{'a': 0.1, 'e': 0.14660696213035015}",20,0,0.4623174432449976,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
769,False,"{'a': 0.1, 'e': 0.14624090249023045}",20,8,6.17423388811825,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
770,False,"{'a': 0.1, 'e': 0.14587575685622736}",25,17,16.088993130037373,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.1, 'e': 0.14551152294617953}",25,4,-3.83144857806104,"{0: 17, 1: 2, 2: 2, 3: 0, 4: 0}",1
772,False,"{'a': 0.1, 'e': 0.14514819848362373}",30,12,34.4642426836485,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.1, 'e': 0.14478578119778093}",25,15,17.628161237728413,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.1, 'e': 0.14442426882354198}",30,19,18.98245306858781,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.1, 'e': 0.14406365910145327}",20,0,19.7443935967874,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
776,False,"{'a': 0.1, 'e': 0.14370394977770293}",20,14,-73.43285360072989,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 2}",1
777,False,"{'a': 0.1, 'e': 0.14334513860410644}",25,2,10.84834960022037,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
778,False,"{'a': 0.1, 'e': 0.14298722333809288}",30,16,-12.587254299499092,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
779,False,"{'a': 0.1, 'e': 0.14263020174269064}",20,8,23.360418138621828,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.1, 'e': 0.1422740715865136}",20,16,6.886334046219755,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.1, 'e': 0.14191883064374702}",30,22,13.717159587078552,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.1, 'e': 0.14156447669413402}",20,9,21.906080065144828,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.1, 'e': 0.14121100752296117}",20,13,-41.38814745999259,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
784,False,"{'a': 0.1, 'e': 0.140858420921045}",30,12,12.131408183800382,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
785,False,"{'a': 0.1, 'e': 0.1405067146847181}",30,16,13.795333534741433,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
786,False,"{'a': 0.1, 'e': 0.14015588661581535}",25,8,3.5489004547358443,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
787,False,"{'a': 0.1, 'e': 0.1398059345216602}",20,2,-8.304079676414432,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
788,False,"{'a': 0.1, 'e': 0.13945685621505094}",20,9,19.201351467364912,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.1, 'e': 0.13910864951424692}",35,17,19.6392508176374,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
790,False,"{'a': 0.1, 'e': 0.13876131224295524}",25,7,30.40029957601697,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.1, 'e': 0.13841484223031678}",30,19,-3.418501199133331,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
792,False,"{'a': 0.1, 'e': 0.13806923731089282}",20,14,12.206291126776364,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.1, 'e': 0.13772449532465145}",20,14,0.030667880993904717,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.1, 'e': 0.13738061411695424}",25,0,-8.41442819812431,"{0: 23, 1: 0, 2: 0, 3: 2, 4: 0}",0
795,False,"{'a': 0.1, 'e': 0.13703759153854245}",20,14,12.696165671159447,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.1, 'e': 0.13669542544552385}",20,5,21.23635732306866,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.1, 'e': 0.1363541136993593}",25,5,-16.780389830264607,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
798,False,"{'a': 0.1, 'e': 0.13601365416684916}",30,9,5.1511060881925435,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 0}",1
799,False,"{'a': 0.1, 'e': 0.13567404472012035}",25,10,5.089588360109781,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
800,False,"{'a': 0.1, 'e': 0.1353352832366127}",20,8,-20.70632133525847,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
801,False,"{'a': 0.1, 'e': 0.1349973675990658}",25,15,20.963300239704186,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.1, 'e': 0.13466029569550586}",25,13,-2.012321630844715,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
803,False,"{'a': 0.1, 'e': 0.13432406541923236}",25,12,2.0418009889357496,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
804,False,"{'a': 0.1, 'e': 0.13398867466880493}",30,17,-4.474918918110923,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
805,False,"{'a': 0.1, 'e': 0.1336541213480304}",25,15,18.81762855585577,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.1, 'e': 0.13332040336594936}",20,0,23.45156086167987,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
807,False,"{'a': 0.1, 'e': 0.13298751863682334}",20,13,12.446770193994286,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.1, 'e': 0.13265546508012172}",25,15,0.7016512959895698,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
809,False,"{'a': 0.1, 'e': 0.13232424062050865}",25,10,26.989927871389988,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.1, 'e': 0.13199384318783022}",20,10,18.29515533373148,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.1, 'e': 0.13166427071710138}",20,5,10.700822217961791,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
812,False,"{'a': 0.1, 'e': 0.13133552114849303}",25,17,16.4200194297836,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.1, 'e': 0.1310075924273195}",25,14,17.656860644308527,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.1, 'e': 0.13068048250402503}",20,13,13.78678374894792,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.1, 'e': 0.13035418933417164}",30,19,26.104920479610392,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.1, 'e': 0.1300287108784259}",20,9,-22.657298133996402,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
817,False,"{'a': 0.1, 'e': 0.12970404510254643}",20,8,-31.41187105735623,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
818,False,"{'a': 0.1, 'e': 0.12938018997737108}",30,22,6.203353201387393,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.1, 'e': 0.12905714347880423}",20,9,19.028623579761835,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.1, 'e': 0.12873490358780423}",30,24,10.5270304161264,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.1, 'e': 0.12841346829037067}",30,22,-27.21677891621675,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
822,False,"{'a': 0.1, 'e': 0.12809283557753198}",20,10,7.787256237133659,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
823,False,"{'a': 0.1, 'e': 0.12777300344533263}",30,16,26.101252541365962,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.1, 'e': 0.12745396989482075}",20,14,11.514549637673262,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.1, 'e': 0.1271357329320356}",30,19,9.706666463215699,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.1, 'e': 0.1268182905679951}",30,17,11.17647431259977,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.1, 'e': 0.12650164081868348}",30,14,14.27665304840948,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
828,False,"{'a': 0.1, 'e': 0.12618578170503877}",30,19,-11.587052570874782,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
829,False,"{'a': 0.1, 'e': 0.12587071125294041}",20,10,-3.9682132464587423,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
830,False,"{'a': 0.1, 'e': 0.1255564274931972}",30,4,-40.928502420636654,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 1}",1
831,False,"{'a': 0.1, 'e': 0.1252429284615345}",20,10,21.348326124434404,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.1, 'e': 0.12493021219858241}",20,13,7.2639865119718205,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.1, 'e': 0.12461827674986323}",30,17,-16.123748539155574,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
834,False,"{'a': 0.1, 'e': 0.12430712016577938}",30,13,8.448961247265249,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
835,False,"{'a': 0.1, 'e': 0.12399674050160123}",25,12,24.683018281852785,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.1, 'e': 0.12368713581745483}",20,15,3.869962082521912,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.1, 'e': 0.12337830417830987}",30,18,17.556136840159287,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.1, 'e': 0.12307024365396771}",20,13,13.98866222869629,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.1, 'e': 0.12276295231904899}",20,15,12.011496676618505,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.1, 'e': 0.1224564282529819}",25,17,14.193107220962112,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.1, 'e': 0.12215066953999}",20,10,-6.748781903965514,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
842,False,"{'a': 0.1, 'e': 0.12184567426908036}",20,11,16.29912860121794,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.1, 'e': 0.12154144053403153}",25,14,-31.28422416888231,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
844,False,"{'a': 0.1, 'e': 0.12123796643338168}",20,15,9.140532097734221,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.1, 'e': 0.1209352500704167}",25,19,10.613910949469979,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.1, 'e': 0.12063328955315826}",20,0,-24.985323755525336,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
847,False,"{'a': 0.1, 'e': 0.12033208299435229}",30,15,25.788016755283866,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.1, 'e': 0.12003162851145673}",20,13,8.653557245929912,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.1, 'e': 0.11973192422663008}",35,23,21.420626068580987,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.1, 'e': 0.11943296826671962}",30,23,15.486190375487672,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.1, 'e': 0.1191347587632496}",25,14,17.374529612582023,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.1, 'e': 0.11883729385240965}",20,14,12.517919940202852,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.1, 'e': 0.11854057167504313}",30,17,14.806721199805965,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
854,False,"{'a': 0.1, 'e': 0.1182445903766354}",25,16,16.09274628604316,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.1, 'e': 0.11794934810730248}",30,13,21.902424629885772,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
856,False,"{'a': 0.1, 'e': 0.11765484302177918}",20,6,14.571237045363876,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
857,False,"{'a': 0.1, 'e': 0.11736107327940776}",20,9,19.815784145860086,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.1, 'e': 0.11706803704412637}",30,10,36.24097257020156,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.1, 'e': 0.11677573248445759}",25,5,38.99150482126934,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.1, 'e': 0.11648415777349697}",25,14,-24.608616048733985,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
861,False,"{'a': 0.1, 'e': 0.1161933110889016}",20,14,12.80206706273294,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.1, 'e': 0.11590319061287874}",20,9,24.580866304007035,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.1, 'e': 0.11561379453217453}",20,12,17.6788929794171,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.1, 'e': 0.11532512103806251}",25,13,20.83508636014588,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.1, 'e': 0.11503716832633237}",30,16,23.843001376925844,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.1, 'e': 0.11474993459727875}",35,15,22.43504563418339,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.1, 'e': 0.1144634180556899}",20,8,16.49803267317859,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.1, 'e': 0.1141776169108365}",25,10,26.12837608820585,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.1, 'e': 0.11389252937646045}",25,16,15.87015622841617,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.1, 'e': 0.11360815367076371}",30,13,21.12338382855314,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.1, 'e': 0.11332448801639727}",25,13,21.945536363591344,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.1, 'e': 0.11304153064044985}",30,13,-17.71288860082767,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
873,False,"{'a': 0.1, 'e': 0.11275927977443688}",20,16,7.896176001618429,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.1, 'e': 0.11247773365428958}",30,8,38.40089392376453,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.1, 'e': 0.11219689052034373}",35,6,28.190455604160807,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 0}",1
876,False,"{'a': 0.1, 'e': 0.11191674861732888}",20,6,24.929539649586864,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.1, 'e': 0.11163730619435719}",35,24,18.566173954887425,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.1, 'e': 0.11135856150491262}",25,17,6.736499352625999,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.1, 'e': 0.1110805128068399}",30,13,29.245713559976192,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.1, 'e': 0.11080315836233387}",25,3,28.420478150648215,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
881,False,"{'a': 0.1, 'e': 0.11052649643792828}",20,6,27.82982251979432,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.1, 'e': 0.11025052530448522}",20,8,21.54790754079695,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.1, 'e': 0.1099752432371842}",20,11,16.40774520273807,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.1, 'e': 0.10970064851551141}",30,19,18.438614464064305,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.1, 'e': 0.10942673942324893}",25,7,30.16430092742777,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.1, 'e': 0.10915351424846406}",25,15,17.67363134748404,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.1, 'e': 0.10888097128349851}",20,9,12.01452522358294,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
888,False,"{'a': 0.1, 'e': 0.10860910882495796}",20,14,14.137777004395252,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.1, 'e': 0.10833792517370111}",20,6,16.672149420633467,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
890,False,"{'a': 0.1, 'e': 0.10806741863482926}",30,20,8.221475822962304,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
891,False,"{'a': 0.1, 'e': 0.10779758751767567}",30,23,14.857177795109976,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.1, 'e': 0.10752843013579495}",25,16,-2.987095637532134,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
893,False,"{'a': 0.1, 'e': 0.10725994480695261}",20,11,15.208588854476654,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.1, 'e': 0.10699212985311449}",20,0,-22.489687849949,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
895,False,"{'a': 0.1, 'e': 0.10672498360043615}",25,15,9.307426181414566,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
896,False,"{'a': 0.1, 'e': 0.1064585043792528}",20,12,12.119059488933289,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.1, 'e': 0.10619269052406835}",25,14,16.12172337446138,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.1, 'e': 0.10592754037354536}",30,18,20.919579827754074,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.1, 'e': 0.10566305227049452}",20,14,10.464670385578426,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.1, 'e': 0.10539922456186433}",25,17,18.914636017454306,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.1, 'e': 0.10513605559873075}",25,15,-0.35426426430571034,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
902,False,"{'a': 0.1, 'e': 0.1048735437362869}",30,17,2.4188385776812913,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
903,False,"{'a': 0.1, 'e': 0.10461168733383279}",25,12,13.279101054843913,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
904,False,"{'a': 0.1, 'e': 0.104350484754765}",20,12,17.0781326265667,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.1, 'e': 0.10408993436656665}",25,0,29.35321986039995,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
906,False,"{'a': 0.1, 'e': 0.10383003454079692}",25,11,20.124033087089945,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.1, 'e': 0.10357078365308107}",25,19,13.12523276341672,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.1, 'e': 0.1033121800831002}",20,14,12.616017115826557,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.1, 'e': 0.10305422221458115}",20,13,12.642585527419314,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.1, 'e': 0.1027969084352864}",20,14,8.031015040633571,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.1, 'e': 0.102540237137004}",20,5,-18.151227322953062,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
912,False,"{'a': 0.1, 'e': 0.10228420671553744}",20,8,10.773344607270305,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
913,False,"{'a': 0.1, 'e': 0.10202881557069586}",30,19,7.41048583752749,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
914,False,"{'a': 0.1, 'e': 0.10177406210628372}",20,16,8.247201039161755,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.1, 'e': 0.10151994473009104}",30,4,38.89907393164607,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.1, 'e': 0.1012664618538834}",25,4,22.61549843035261,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
917,False,"{'a': 0.1, 'e': 0.10101361189339199}",20,5,11.508685046823956,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
918,False,"{'a': 0.1, 'e': 0.10076139326830373}",30,18,12.164693112869305,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
919,False,"{'a': 0.1, 'e': 0.1005098044022514}",25,12,22.20520665915879,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.1, 'e': 0.1002588437228037}",25,13,16.95561203071496,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
